Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh,bpm
Stardiver - Lifetime Mission (10 Minutes Of Stardiving),Germany,1991,0.035819857449417535,0.5632664682060212,-9.511679742475572,-24.429934302887855,14.918254560412285,0.01877624923359902,0.6794586210552483,-18.538355704520622,-28.866823655110547,10.328467950589925,0.021257280809319438,0.3645253188712202,-15.020138023432276,-31.689797639821133,16.66965961638886,0.013625843041079094,0.3743534844420745,-19.54418990380673,-38.18331778641543,18.639127882608697,132.51201923076928
Stardiver - Lifetime Mission,Germany,1991,0.0438434175991159,0.6421001787174246,-7.822394625921086,-23.42252847511957,15.600133849198485,0.021788230418566104,0.850950353400611,-17.426196476069425,-28.99787344704849,11.571676970979068,0.026613827876778566,0.47384006598099987,-12.421150780911772,-29.023936904531862,16.60278612362009,0.017249620113275316,0.35854227887427076,-17.100244267066767,-35.50378906016422,18.403544793097456,132.51201923076925
Stardiver - Someday,Germany,1992,0.040583319877280796,0.7853327691507043,-8.610459331920483,-24.24616196676428,15.635702634843796,0.01819271758436945,0.8782436759742847,-19.153365297501118,-30.27739162373603,11.124026326234912,0.02535806555788794,0.716405926052563,-13.181090766124653,-28.6892285438013,15.508137777676644,0.017133860810592608,0.6723874295580746,-17.71943014788412,-36.374419906266844,18.654989758382726,132.51201923076925
Stardiver - Someday (Trance Mix),Germany,1992,0.041058729233459636,0.8313744206627647,-8.07444267750185,-25.291955482302694,17.21751280480084,0.019123797726610322,0.9074902790041732,-16.68125512486007,-28.356916279028347,11.675661154168278,0.029193383853104053,0.7422757664903402,-11.798868780026122,-30.55509560377414,18.756226823748015,0.015186898863305162,0.7462558268039345,-19.18670482980282,-43.97700908164567,24.790304251842844,132.51201923076928
State of House - Atomize Rhythm,Germany,1994,0.06150284450063211,0.8516951270406952,-4.397221238147684,-19.39252025949921,14.99529902135153,0.02721317951959545,0.850082090521536,-15.348990043337142,-26.094875293082023,10.745885249744878,0.036327433628318584,0.7402988716383739,-9.135203929775775,-24.970912804611903,15.835708874836124,0.03050094816687737,0.8692979689032291,-11.306806759597176,-30.515634868935305,19.208828109338132,150.0
State of House - Atomize Rhythm (Element Mix),Germany,1994,0.0619748894504106,0.8494193145668617,-4.30687102062268,-19.249049056451792,14.942178035829116,0.02717348389134555,0.8444188604102948,-15.329315477936387,-25.891825614114524,10.56251013617814,0.03616471888818699,0.7317619178954041,-9.18416183040141,-25.072155587567245,15.887993757165832,0.030442198357548956,0.8654559653346362,-11.351910968647783,-30.21037824391844,18.85846727527066,150.0
State of House - Atomize Rhythm (Molecul Mix),Germany,1994,0.05970727749344651,0.8568007734277622,-5.891215911884134,-19.745557155828205,13.854341243944068,0.03606135313943328,0.8290346038333357,-12.904041304089873,-24.279700248773743,11.375658944683869,0.033378167519660475,0.800439149219445,-11.244219621873961,-26.097848885351137,14.853629263477174,0.020218137560853826,0.7730289672629707,-17.326232873922233,-35.14491521345306,17.818682339530827,147.65625
State of House - Blue Globe,Germany,1994,0.05589017169923032,0.8511146442148751,-5.701922432808222,-20.503664731562083,14.801742298753863,0.02961071640023683,0.9263854777694612,-12.949873769005103,-24.302145142192643,11.352271373187538,0.03315068087625814,0.7615581947745811,-10.411529616810466,-25.427556322883998,15.016026706073534,0.02248431024274719,0.8231138283775788,-14.857195996284698,-32.71492921609825,17.857733219813554,143.5546875
State of House - Ceratopsia,Germany,1994,0.05561808534657937,0.9427402685560075,-4.995591256675998,-20.127184694563034,15.131593437887036,0.03139478437570558,0.9253414047992757,-11.453438700522725,-21.894875817432247,10.44143711690952,0.030686102957778287,0.876365755990881,-11.192392439397118,-28.051047990484484,16.858655551087367,0.02404436667419282,0.8113631760989513,-14.731274332437621,-36.02378652064381,21.292512188206178,143.5546875
State of House - Ceratopsia (Pteranodon Mix),Germany,1993,0.05538955240540239,0.9411048460012822,-5.0894042163088455,-19.830446328295963,14.741042111987117,0.031235628976448267,0.9185323374881356,-11.61378010889387,-22.057285723069086,10.443505614175217,0.03021682107378056,0.8739181102475067,-11.38176491736471,-28.35864588286526,16.97688096550055,0.023307288759906244,0.8153676670407908,-15.12825853028631,-36.626959242649406,21.498700712363096,143.5546875
State of House - Clear Your Mind,Germany,1994,0.05717029663281667,0.7474770764938566,-5.349655847592357,-19.116553784641567,13.766897937049208,0.029966595403527526,0.7691573549517294,-13.255111631146361,-23.748322970390756,10.493211339244397,0.034211317477284876,0.6424977717747314,-10.065543095861665,-24.305778291440678,14.240235195579018,0.02278527525387494,0.69242657778148,-16.636777203731945,-36.075761737379814,19.438984533647865,142.0
State of House - Desert Paradise,Germany,1994,0.0636155442804428,0.8326065595403849,-4.327935365306312,-18.562928266293945,14.234992900987631,0.034050276752767526,0.9284476304888484,-12.674506744655888,-24.63968117429955,11.965174429643664,0.040164437269372695,0.7593997331823549,-8.530348424791885,-22.949545396895054,14.419196972103167,0.0217919741697417,0.6385225405153268,-15.814854582226719,-33.992001727095925,18.177147144869203,143.5546875
State of House - Lost Dimension,Germany,1994,0.05364294453507341,0.7657330665689528,-5.68146978593963,-20.36099549128363,14.679525705344004,0.025998674551386623,0.9015298316102405,-13.604920876696848,-24.2052424826881,10.60032160599125,0.037847675367047307,0.6686114058237431,-8.736555808241793,-23.873528205310485,15.136972397068694,0.016862000407830344,0.7119058391531357,-17.304736221094764,-34.804983387710315,17.50024716661555,135.99917763157896
State of House - Movement,Germany,1993,0.0411966506500848,0.8836274111941923,-7.849100589169627,-25.865116250035832,18.016015660866202,0.013831613906161675,0.8070045868705392,-23.394784687172336,-36.272524880906225,12.877740193733896,0.028685698134539285,0.8542788329351795,-11.669353444571811,-28.65461819603976,16.985264751467945,0.018518937252685136,0.8785333967949783,-17.98025766993468,-41.072269277257504,23.09201160732282,132.51201923076928
State of House - Pacific Dance,Germany,1993,0.05155869146889031,0.8636449566037969,-7.134527264945378,-21.562782911325513,14.428255646380137,0.02403592046183451,0.8045834814972432,-16.975597474054332,-28.042803487275318,11.067206013220986,0.03436337395766517,0.8441276136336778,-11.082107604301452,-25.84884858740287,14.766740983101416,0.0220445798588839,0.6906448529624086,-18.12473249012605,-36.02966382651667,17.90493133639062,150.0
State of House - Pacific Dance (Remix),Germany,1994,0.0468579478054567,0.8477921446234064,-7.1305946144467,-22.338963393423565,15.208368778976864,0.02470665282720443,0.835703320218362,-15.58385668135249,-26.115172655961246,10.531315974608757,0.022963127718465797,0.7631796168716842,-14.225792729005338,-29.90535145065317,15.679558721647826,0.020160142348754448,0.8654129376990974,-18.048110158368726,-39.99652436339147,21.948414205022747,150.0
State of House - Real Dreams,Germany,1993,0.047294162491831854,0.8666146759226425,-7.888796913978375,-24.617291955487236,16.72849504150886,0.020139403180135053,0.893659597377471,-21.08022011848424,-34.11481586035525,13.034595741871012,0.03398279241995208,0.8513637809857262,-10.531260450598728,-28.11708904094676,17.585828590348036,0.016701154432585495,0.7358022558439722,-20.42824944046423,-39.354055391189824,18.9258059507256,139.67483108108107
State of House - See You,Germany,1994,0.05264714157101058,0.8604193542092875,-5.926346037263556,-21.22911618942482,15.302770152161266,0.028572754895340988,0.8997910216378884,-12.83520707840966,-24.294177407636717,11.458970329227057,0.02983513391852352,0.771518940653243,-11.223739307357523,-27.33348472029499,16.109745412937464,0.02158057618726086,0.8060733172678708,-15.606158817655754,-34.57169066336157,18.965531845705826,132.51201923076925
State of House - Shining,Germany,1994,0.03092204628501827,0.475604736868744,-10.813996236873447,-25.674417960804508,14.86042172393106,0.011542630937880636,0.444515934077128,-21.60591516538447,-32.03211500833922,10.426199842954748,0.024204628501827044,0.4307611855915589,-13.38858392939612,-28.156174418224964,14.767590488828846,0.010493300852618759,0.5799871334689964,-22.818285807611943,-39.29612994876489,16.477844141152946,135.999177631579
State of House - Unknown Raver,Germany,1994,0.04890502480396864,0.7728667835297957,-6.228479916871395,-23.719732485633877,17.49125256876248,0.018963834213474157,0.8664395034171846,-20.08184120366376,-32.23618566108661,12.15434445742285,0.028113298127700432,0.6754237379033927,-11.723782397029629,-27.4445847972075,15.720802400177872,0.02513082093134902,0.8340663091516928,-13.016350098196984,-34.63243583729635,21.616085739099365,143.5546875
Steve Baltes - 3-D Girl,Germany,1994,0.031192207036929345,0.6669105323170257,-12.954151259005265,-28.686474390843763,15.732323131838498,0.01425959581273626,0.7123111793201627,-29.548400798400092,-41.23180169470646,11.683400896306367,0.01881033730735679,0.5826385858856933,-17.797384004910487,-33.213346131136106,15.415962126225619,0.015940680430357665,0.5433189709415995,-19.618777561548352,-37.37088116207884,17.752103600530486,156.0
Steve Baltes - Moving,Germany,1994,0.03862689393939395,0.6692356684704841,-10.44444000713427,-24.89542168218383,14.450981675049558,0.023340530303030304,0.7787568817826246,-16.8247416177335,-27.78537584284138,10.960634225107876,0.02267689393939394,0.4432202819681805,-15.960307778456508,-31.721809790099357,15.761502011642849,0.011975378787878787,0.32793512266420405,-22.099446207109352,-40.04410358036708,17.944657373257716,147.65625
Steve Baltes - Naked Brunch,Germany,1994,0.022203261669255295,0.32572453838981813,-17.73383750514823,-33.458347606180716,15.724510101032482,0.010734897408648737,0.4465731989975797,-29.763957017870222,-41.334547790632875,11.570590772762651,0.015507030164309656,0.23986908590566033,-21.360455480985436,-36.55655246829729,15.19609698731185,0.009295961742826781,0.3233375564889992,-26.947603269584256,-45.014678405071336,18.067075135487073,160.0
Steve Baltes - Together,Germany,1994,0.025117145899893507,0.8406103477691199,-14.18881029038934,-31.43444353075593,17.245633240366594,0.010767153506770122,0.8760902019798009,-25.844973872415792,-38.39352486793944,12.548550995523643,0.020221360109539028,0.8104876311403167,-16.797531665409846,-34.13088669354653,17.333355028136687,0.009140803286170698,0.706140036628041,-25.499035674251605,-44.1214634659845,18.622427791732896,170.0
Steve Baltes - Touch My Soul,Germany,1994,0.04330842185128984,0.7810547581278602,-9.017129319500457,-23.86148598462084,14.844356665120383,0.023960925644916545,0.8278982632086962,-16.714695548909138,-28.146272832210737,11.431577283301598,0.02894271623672231,0.7313922736592752,-13.020547416823606,-27.69372453972203,14.673177122898426,0.011403262518968135,0.6852015512412545,-22.79173243192539,-40.673186240660115,17.881453808734733,147.65625
Steve Baltes - Tranceport 1701,Germany,1994,0.03346817248459959,0.5612177959294852,-10.829179253949263,-25.37717948634653,14.548000232397264,0.012646475017111568,0.763493632327795,-25.855716213769398,-37.59222391121898,11.736507697449582,0.026342573579739906,0.4604711207625652,-13.27670371830629,-27.92253318486718,14.64582946656089,0.010545516769336072,0.4880888599090649,-23.02149993630058,-40.4992838389724,17.477783902671824,143.5546875
Stoned Cowboys - Matterhorny (Chicago South Side),Germany,1990,0.036647710912755545,0.8796537075659393,-9.77697303345611,-24.83239117062892,15.055418137172813,0.018030521163259434,0.989104463756087,-19.704453697918098,-31.75120322062015,12.046749522702058,0.024525266340339767,0.8215182390705417,-13.640032904638128,-28.708273879051756,15.068240974413625,0.013283904405413188,0.7742787724353156,-20.109638791023954,-38.51867471242369,18.40903592139973,123.046875
Stoned Cowboys - Matterhorny (Latino Mix),Germany,1990,0.031024966661727667,0.7713922634335065,-11.784274018499245,-27.473882394254016,15.689608375754768,0.01647466291302415,0.9477480772433572,-22.996784760333277,-35.43314681888264,12.436362058549362,0.018888724255445254,0.6689335073581211,-17.070800297778998,-33.046705021497324,15.975904723718328,0.013187509260631206,0.5484605781803035,-20.461450770654697,-40.36642707162574,19.90497630097105,123.046875
Stoned Cowboys - Matterhorny (Movetothegroovewennderganhoverruft Mix),Germany,1990,0.03582049251152074,0.8524503396895043,-10.020853741760106,-25.01684248216586,14.995988740405748,0.01816064228110599,0.963138594986965,-19.48361898140283,-31.313144927714863,11.829525946312035,0.023535066244239636,0.7672515096650329,-14.065320838891763,-29.385579888489605,15.320259049597844,0.012614127304147465,0.7471943262559269,-20.683891651266347,-39.22629681576529,18.54240516449894,123.046875
Strobotronic - Dances With A Witch (Marathon Mix),Germany,1992,0.04787503039144177,0.9750254037670175,-10.989773720823504,-25.78796596356138,14.79819224273788,0.02780877704838318,0.9886097987808251,-16.456317533237154,-28.64775866029113,12.191441127053974,0.025096340870410894,0.9452359741128118,-17.132982168366336,-32.8933165724776,15.760334404111262,0.024848650619985417,0.9473467573610219,-18.57353455579537,-38.19886198843758,19.62532743264221,126.0480182926829
Structure - Beyound The Clouds,Germany,1993,0.026570799167788522,0.9789333825238362,-12.737741095329792,-28.785268502733267,16.04752740740348,0.010106780075878107,0.9699192102627164,-28.43992576788066,-41.41730536689569,12.97737959901503,0.02191653408395546,0.9753002215067921,-15.008856082010317,-30.23416810008753,15.225312018077215,0.007739566760494432,0.9464339679248994,-28.927190750354512,-49.94029359421031,21.013102843855805,139.67483108108107
Structure - Das Licht,Germany,1991,0.03435964083175804,0.8614639924804306,-10.73720095960957,-26.183642682843153,15.446441723233585,0.02256920064812315,0.8623819158484881,-16.99418413930003,-29.329185091560525,12.33500095226049,0.017599243856332707,0.8475246091955001,-17.00159327337167,-31.800356120645123,14.798762847273451,0.012045638671347557,0.7436479920682441,-23.394072114444977,-44.10938779339778,20.715315678952795,123.046875
Structure - Emergency,Germany,1993,0.05757571714476317,0.8908890685531616,-5.69758593159504,-20.169611516852694,14.472025585257658,0.03273182121414277,0.9026872036462756,-14.43115428412485,-25.80781965801361,11.376665373888757,0.040474649766511,0.8766092266964987,-9.351516018586826,-23.413266188468064,14.06175016988124,0.012188125416944631,0.3972814488755854,-24.026911777897116,-44.87338656912905,20.84647479123194,135.99917763157896
Structure - Psycho Tribe,Germany,1993,0.032432898959447634,0.9746352790976471,-10.12880541762022,-28.128536434188558,17.999731016568337,0.012978459593503843,0.9706493257077248,-21.1475949990811,-33.34343106836058,12.195836069279478,0.02385830983176116,0.970900487693289,-13.923113999430338,-30.76111625358846,16.838002254158116,0.011719099484586212,0.955982432524429,-23.342480278303547,-45.01435212760109,21.671871849297546,140.0
Structure - The Light,Germany,1991,0.053872785829307566,0.7796257480533396,-6.238122456696425,-20.910396300694988,14.672273843998559,0.032748590982286635,0.8550620282715595,-12.589120908568221,-24.402409107277176,11.813288198708952,0.02699443102522813,0.7538033190113718,-12.48722979778874,-26.789322445911292,14.302092648122555,0.020695115405260336,0.5250864030476194,-18.041386414839103,-39.47500543348804,21.43361901864894,123.046875
Structure - We Are Structure (De-Structure),Germany,1994,0.05755758870518298,0.8626892722468815,-5.490083826398975,-19.05293983159067,13.562856005191694,0.034169608025264725,0.8465255614496257,-14.011662256309187,-24.637162706393305,10.62550045008412,0.03506362623072636,0.8054925981381592,-10.593057626703429,-26.278972054665825,15.685914427962395,0.01012818131153632,0.9310173018641615,-25.634452172353786,-47.728653948543865,22.094201776190083,149.0
Structure - We Are Structure (E-Structure),Germany,1992,0.038562372188139064,0.9330171281532634,-9.168895778431697,-21.304797725426315,12.13590194699462,0.02882617586912065,0.9862605132342759,-12.368755870992635,-22.129692464846215,9.76093659385358,0.01738445807770961,0.7773069870391536,-17.98602275246462,-34.851930940570334,16.865908188105713,0.01035122699386503,0.7080160364669316,-22.8993474430659,-43.84051888511286,20.94117144204696,139.67483108108107
Structure - We Are Structure (No-Structure),Germany,1992,0.036247335512292166,0.3131195719265937,-10.29043395678445,-28.288292186134747,17.997858229350292,0.00944578655677135,0.7274018864851614,-25.981395364199248,-37.167941004639864,11.186545640440617,0.025777319880630954,0.2559681814010504,-13.913010978476393,-31.33448031613915,17.421469337662764,0.018725309080574105,0.13532028930013482,-19.844198553932227,-41.086654087548716,21.2424555336165,132.51201923076928
Structure - We Are Structure (Praise The Structure),Germany,1992,0.05183055518214814,0.8410560196334581,-6.267129537109919,-19.900816913984706,13.633687376874782,0.031421225971232696,0.9283996891407201,-14.213199982386692,-24.0596551890359,9.846455206649212,0.0281922973517946,0.6854047794220529,-12.273953915243606,-28.740032259106073,16.466078343862467,0.01426334184702245,0.49052562284323115,-19.47355704997597,-38.68432014829713,19.210763098321166,139.67483108108107
Sub-Machine - Amigos,Germany,1994,0.031539353478566415,0.5899464603525666,-11.094312285869675,-26.5462361545295,15.451923868659822,0.01566022487702038,0.6748607498231989,-20.843517706366224,-33.484629552284424,12.641111845918205,0.023080463808854538,0.45638876373632165,-14.893241099277484,-30.39610991229091,15.502868813013428,0.009584328882642304,0.3095222381764275,-24.674203706675854,-44.11245040521558,19.43824669853973,162.0
Sub-Stance - Alice (Afrochill By Don Lite),Germany,1993,0.026018424855491332,0.6995649969917053,-17.165514257609605,-31.766061859240054,14.60054760163045,0.013348627167630057,0.6652205119700443,-29.119581756879207,-40.56424932002065,11.444667563141445,0.018079118497109827,0.687856447784087,-21.091321496855485,-35.97463560230545,14.883314105449955,0.008208815028901735,0.3988393880410439,-31.570467656492806,-50.87155408321022,19.30108642671742,139.67483108108104
Sub-Stance - Alice (Lonestar Edit),Germany,1993,0.03172862453531599,0.8389415499792209,-11.417363605509047,-25.436429469986628,14.019065864477579,0.020684081253319175,0.8919888220156539,-16.518213435030166,-28.031014072625762,11.512800637595594,0.01833311205523102,0.7031117827890144,-17.810157303311527,-32.64787552149762,14.837718218186096,0.007590613382899628,0.6326182770163915,-30.3209241862755,-49.235669917709075,18.914745731433566,139.6748310810811
Sub-Stance - Concentration (Version 1),Germany,1993,0.04049196405973171,0.8446610023161156,-9.582418906077072,-23.405587964015552,13.823169057938482,0.026985889648190337,0.8802021685214716,-15.79807104141236,-27.391870763660044,11.593799722247683,0.023327638572513288,0.7669147343047744,-14.286697301462686,-28.709289411972556,14.422592110509871,0.00822703113135915,0.7060806859015097,-31.27986362260062,-50.10739055738138,18.82752693478075,135.99917763157896
Sub-Stance - Dimensional Space,Germany,1994,0.029432262106582147,0.469806375674565,-12.27856636010664,-27.495567903170688,15.21700154306405,0.0152789857743053,0.4799291162036502,-21.073224704928702,-31.999557886897573,10.92633318196887,0.02124253703840201,0.4239236493257695,-15.874253536024742,-31.079610167792236,15.205356631767488,0.007198533205572346,0.36388867233840494,-32.116749216482276,-51.84887615827904,19.732126941796754,184.5703125
Sub-Stance - Fractalism,Germany,1994,0.03443554644203059,0.5083763957621419,-10.110580701775634,-26.612229280437912,16.50164857866228,0.01768648858346265,0.5093260265694076,-19.707808068879714,-32.16299383793111,12.455185769051395,0.02290456661494126,0.4465116902181785,-14.17519989470839,-31.241066302764718,17.06586640805633,0.013748614497894038,0.34379521842310234,-20.82757432149239,-40.37291680831742,19.545342486825035,161.4990234375
Sub-Stance - Gravity,Germany,1994,0.04995778809624314,0.8646064447652019,-6.1976325605793985,-20.681104126197138,14.48347156561774,0.03124947235120304,0.8998486296069564,-11.58576211178803,-22.588649032113,11.00288692032497,0.027821514000281416,0.7911270170318963,-11.974580036684483,-28.995502555980355,17.020922519295876,0.018666807373012524,0.6322036491186495,-17.110753741987672,-38.371951973927565,21.261198231939904,164.0
Sub-Stance - Happiness,Germany,1994,0.038396000517732336,0.7098323940995493,-10.733268850303908,-25.569857165863567,14.836588315559654,0.025318081801708518,0.6817323996990905,-23.478702023482516,-34.53224602944774,11.053544005965225,0.017094874449909397,0.643754381382891,-17.91446580186722,-34.416596954511114,16.5021311526439,0.013971977737509708,0.36911866622970657,-20.788881518379963,-40.54464886135365,19.755767342973687,149.79619565217394
Sub-Stance - Look To The Future,Germany,1994,0.05069786891339363,0.9233527370684331,-6.410179854133017,-21.171088032907218,14.760908178774201,0.02711900631891959,0.9225317037098685,-16.13072807348104,-27.03802952430807,10.907301450827026,0.024532585801015985,0.8649392095048786,-13.954197508067809,-30.39505315652202,16.44085564845421,0.02225467723949945,0.8831443806841777,-15.63142239875713,-34.739685846048246,19.10826344729112,164.0
Sub-Stance - Retrospect,Germany,1994,0.06768513641630675,0.6267673977353544,-3.5995702516216657,-14.7929340888284,11.193363837206734,0.04946644896239335,0.6052648493177885,-6.673192692354703,-17.337240111555523,10.664047419200822,0.05028784367428632,0.590958910280126,-6.511420799312949,-23.35698543101156,16.84556463169861,0.02346360476140314,0.5195382939826253,-14.969954650438593,-36.021715162359236,21.05176051192064,156.6051136363636
Sub-Stance - Urban Sea (Biz Discovers The Urban Sea),Germany,1993,0.036699040396223494,0.8575883037759721,-9.685036713114785,-24.418058916469235,14.73302220335445,0.019976009905587375,0.8249404389320016,-16.811071619702115,-28.781687309093396,11.970615689391277,0.024708249496981898,0.8688873559619125,-13.468546477666019,-27.82991617410337,14.36136969643735,0.008992802971676213,0.44140442675445585,-28.55014897086142,-51.45313222700809,22.902983256146662,151.99908088235296
Sub-Stance - Urban Sea (Don's Experiences),Germany,1993,0.06517890162721894,0.8751663906231552,-3.5159689934630505,-19.48584059916917,15.969871605706118,0.024908468934911245,0.9526159820120189,-14.558966519382137,-26.24394069270547,11.684974173323335,0.04674694896449704,0.8177080575368895,-7.0493486902199995,-22.35097185950312,15.301623169283122,0.02337139423076923,0.7699996924267383,-14.465741269047795,-33.29715140004296,18.831410130995163,147.65625
Sub-Stance - Urban Sea (The Tribal Track),Germany,1993,0.04075264750378215,0.8531084772980032,-8.251385911474957,-22.811977621189545,14.560591709714586,0.024099848714069592,0.9311577263857073,-14.373598656138737,-25.616116238902862,11.24251758276413,0.02701928895612708,0.7805598032016926,-12.752041775589458,-28.01305645502606,15.261014679436597,0.013037065052950077,0.3389222236131596,-21.646190038691646,-44.0181278362061,22.37193779751444,161.4990234375
Subsonic 808 - Asphyx,Germany,1993,0.02525282374573155,0.5976420727827128,-15.323489743779142,-29.950029334538485,14.626539590759343,0.015969267139479906,0.6102239121041892,-21.831012834471057,-33.118513726272845,11.287500891801786,0.012540057788284742,0.5055456653871434,-23.843019736338782,-40.61668796883875,16.773668232499965,0.01089637509850276,0.05030267036520177,-26.884002330606467,-47.08244200072782,20.198439670121353,142.0
Subsonic 808 - Blue Label Vol. 2 (B1),Germany,1994,0.04408727429062769,0.7324149630986445,-7.872511042586636,-21.991472436181414,14.118961393594775,0.027239036973344795,0.8359064479222351,-13.661470069601519,-25.235472462622287,11.574002393020768,0.022993336199484096,0.8466207259072707,-14.374793761162351,-30.153920011918753,15.779126250756404,0.01568250214961307,0.8309890691834855,-19.183352819739202,-38.7470676744911,19.563714854751897,156.0
Subsonic 808 - Blue Label Vol. 2 (B2),Germany,1994,0.022346917080085047,0.5173199375463137,-15.266199185445567,-28.498976846211395,13.232777660765828,0.01810099220411056,0.5246461555228329,-19.813727122769624,-30.0267116045277,10.21298448175808,0.008633947554925586,0.2564689771022361,-25.52457115922226,-42.592078724649326,17.067507565427068,0.005769312544294827,-0.15471743983375053,-32.057524038209365,-51.83053617490098,19.773012136691616,147.65625
Subsonic 808 - El Otro Mundo De Jaime (Part 1),Germany,1993,0.040871659084446975,0.7845823453429056,-9.356743001855879,-23.896546565884947,14.539803564029071,0.024349943133352293,0.7973639372772973,-15.774079026095183,-27.75557670159137,11.981497675496191,0.02522462325845892,0.7651050748401317,-13.52403872965816,-27.90762259453232,14.383583864874161,0.013085904179698609,0.5459908041734659,-23.595310110698552,-44.02275570193568,20.427445591237138,152.0
Subsonic 808 - El Otro Mundo De Jaime (Part 3),Germany,1993,0.0429169914263445,0.7030080857276997,-8.613765979174108,-23.820554000659484,15.206788021485371,0.022037078276361206,0.7541290835824046,-16.353930979831397,-27.637414545296167,11.283483565464765,0.02645362431800468,0.6790593600904594,-13.882847115947492,-30.268655055331948,16.38580793938446,0.015868778532457415,0.46303303837126103,-19.079561409195367,-38.560143714040976,19.480582304845605,160.0
Subsonic 808 - El Otro Mundo De Jaime (Part 4),Germany,1993,0.04245207029689788,0.8140968233783535,-8.601038048798854,-22.76287005040255,14.161832001603697,0.028861003861003865,0.8878614762971935,-13.662498431433066,-25.16726854239752,11.504770110964452,0.0223482226068433,0.6196284159274508,-14.825115782243975,-31.206052863667857,16.38093708142388,0.011605312208760486,0.38174086943196534,-24.40389430522558,-46.707976276791925,22.30408197156634,139.6748310810811
Subsonic 808 - EML 400,Germany,1993,0.05207393049979233,0.9348786354799629,-7.019972560143834,-20.57187889244627,13.551906332302433,0.03882354977156306,0.9865207833107342,-11.425582238025136,-22.464782709159202,11.039200471134064,0.025430222899072413,0.8571501937429782,-14.038104589277651,-31.24437658706623,17.206271997788576,0.012768240343347642,0.5723297038943199,-21.86078803809944,-42.62181882134342,20.76103078324398,147.65625
Subsonic 808 - Every Day,Germany,1993,0.04101714585205152,0.8224106265173555,-10.176102729770829,-23.753292700784804,13.577189971013976,0.03041142557651992,0.924041461371982,-17.273502983257337,-28.009436184688436,10.735933201431097,0.02128631326744535,0.7121659983140819,-15.368023515347883,-31.458205585447367,16.09018207009948,0.00814802336028751,0.5190370517034009,-26.709176045884053,-45.20491308438884,18.495737038504792,148.0
Subsonic 808 - Good Times (Subsonic 808 Mix),Germany,1993,0.029458951380304903,0.8442492983329363,-13.976002903743796,-28.428776418126517,14.452773514382718,0.022356046559538528,0.7757863113000142,-20.2495765428916,-31.63580462382427,11.386228080932666,0.014036876802637002,0.9235299478353605,-21.94358953404224,-40.356360190809276,18.412770656767048,0.009739905232797693,0.870518462416402,-28.009290127221394,-51.047353201666006,23.038063074444615,132.51201923076925
Subsonic 808 - Hurt,Germany,1993,0.04319597417394607,0.9370896019815408,-8.883762559912855,-23.594038043402147,14.710275483489287,0.02979586023547285,0.9556675329136918,-13.744080561704475,-25.54671173334982,11.802631171645348,0.022119730345613365,0.8811981749069965,-16.283380815271556,-32.87976973246037,16.59638891718881,0.013329851879984807,0.66553727441855,-21.68867114020112,-45.52147858957773,23.83280744937661,143.5546875
Subsonic 808 - My Happyness,Germany,1993,0.0405598147260821,0.8782979981290836,-11.490644467989076,-24.703440586365684,13.212796118376609,0.032640951924612686,0.7424531928538237,-19.593984510314975,-30.260526601149397,10.666542090834419,0.015825746685832934,0.8443167520051238,-20.010352016736256,-37.11603498820393,17.105682971467672,0.010251557259223767,0.7574650772803427,-24.41561882175469,-43.415923880128794,19.000305058374096,141.58818493150687
Subsonic 808 - Perpetual Motion,Germany,1994,0.044565979955456574,0.836296011979765,-8.503037053911575,-20.610300067145857,12.107263013234283,0.03366564587973274,0.8246079259363157,-13.340583208736234,-22.566990175641035,9.226406966904802,0.018396436525612472,0.8186594770532186,-16.167257281381456,-32.32410684554439,16.156849564162933,0.009979120267260581,0.4926066809037293,-23.684172342565283,-43.261108722246654,19.576936379681374,151.99908088235293
Subsonic 808 - Ride Me,Germany,1994,0.060745151412044916,0.9446516859957174,-5.298124685415887,-17.06498675333912,11.766862067923231,0.04691533401383691,0.979930521865032,-9.076860218576398,-19.111662181575046,10.03480196299865,0.02825564250878984,0.8306289815093978,-15.326757593355628,-32.05364107966659,16.72688348631096,0.018053192695928325,0.644012173993214,-19.62653575576124,-40.55217069387905,20.92563493811781,143.5546875
Subsonic 808 - Station 606 Chapter 1-3,Germany,1993,0.023382295529962918,0.6940436530676625,-15.907307076473,-30.585066717545942,14.677759641072948,0.015382954323638497,0.5711982426042436,-26.674891536522164,-38.38562970936731,11.710738172845144,0.013327884052313102,0.638878599413208,-20.82403958490408,-36.06445825547838,15.2404186705743,0.0071316855358188585,0.6715502372258116,-29.215283923578216,-47.67562622888854,18.460342305310323,139.67483108108104
Subsonic 808 - Windows,Germany,1994,0.05987452948557089,0.8277483701007365,-6.88827252727022,-21.669403809004088,14.781131281733865,0.035209117524048525,0.9070757841333492,-15.622665105757397,-27.28622529855728,11.663560192799881,0.03876690366652726,0.7668023410160049,-11.798583310314868,-28.3646377582639,16.566054447949032,0.018582531716157816,0.5708082506565892,-19.698918244780646,-40.82252165921516,21.123603414434516,135.99917763157896
