Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
WestBam - Theme Of Mr. Hong (Instrumental),Germany,1988,0.01927752564025559,0.4783461650054779,8.090697810960727,10.991391585324088,10.227662659462752,0.004802011028808507,0.6157302592640689,9.240090609145595,13.206782157534107,10.113359146849346,0.012961443348879366,0.48552849601211356,10.570408890840511,15.259319799756888,10.781299061480176,0.010441292279773362,0.3022652446557398,13.4783615407965,15.665846260322274,12.580481368326478
WestBam - Track,Germany,1994,0.025049101156627677,0.16763295509641707,4.308637048206888,11.79028340905745,10.24206427528796,0.02472696653143811,0.229083472949617,6.921499433151971,13.19734998466364,10.138378121949382,0.02235970283609809,0.17693325491223236,5.5335359350609075,11.46660599126925,9.982325713489903,0.013378503406097003,0.25568045392714883,10.06408869329243,14.394259067625972,10.553113001645025
WestBam - Voices Of Excess,Germany,1989,0.016574697573171482,0.32087852973021386,6.410226201188441,11.175172916565222,9.669303635258352,0.010376790100172707,0.2515647194722332,10.104110907348234,14.099803819468903,9.880173089454129,0.011570286765197415,0.3053520655777981,7.34970373781955,12.022465403675472,9.799049318056515,0.010978883746943276,0.31657772211887336,12.842293783313607,16.140495163026156,11.03230529062677
WestBam - Why She Left Me ...,Germany,1988,0.01674054005341928,0.32595277332212547,6.615630331234581,11.267726232191032,10.040611911185666,0.008087940957334033,0.3791334985148779,8.414605285887358,12.854681127142765,9.937754521218633,0.010905701522778352,0.30151075087037255,9.123452745456014,13.676353545823787,9.96376426785899,0.009886585625823802,0.2761778198719998,10.722328418700224,15.01312095627097,10.964540947017367
WestBam - Wizard of The Sonic (WestBam Remix),Germany,1994,0.020132167609258126,0.23327501773039094,4.564684093731077,10.815956700059886,9.664439924297618,0.014842806853560755,0.3614884519133247,8.13293542220977,12.813029196350323,9.13234427161182,0.01678069892111035,0.23474644883423246,5.191581290211938,10.779201366807797,9.793549548791948,0.009083547922049807,0.26835457858849193,6.420081941559561,11.813007495908568,10.334232085308445
WestBam - Wizards of the Sonic,Germany,1994,0.019009427124780032,0.2815317187124189,6.2951950770968965,11.810038854014739,10.161345267690933,0.012844635794287587,0.40304343468139403,13.663678269299815,16.999693252210175,9.709551544585798,0.011817811907331641,0.2840792392863133,5.654390715671262,11.249124788185803,9.994585337189498,0.007900908230392602,0.25327150383534636,7.74415883736438,11.92037382359945,10.517053731315043
WestBam - Wizards of the sonic (Westbam remix),Germany,1994,0.019661428162153088,0.23010360301727573,4.119840465312783,10.679255677502004,9.744104444620262,0.015585924347105082,0.3470375727645524,8.202330450625595,12.996223931758323,9.281397604188603,0.015709309666994145,0.22873053281174763,4.930213673547935,10.771448603164346,9.99448191164387,0.008907425678610576,0.2639261387340462,6.141889110584789,11.708392240390012,10.31186600454109
WestBam - Wizards of the sonic - Part 3 (Radional),Germany,1994,0.017764118554093183,0.3142000965025187,6.69758990261397,12.297664575531083,10.113530545319222,0.014222544411590671,0.4505484803934771,16.018786087702384,19.083061390411416,9.548617907305985,0.010212748193342934,0.3070702525513591,5.417925355193926,10.872448613429528,9.970589240332663,0.006400655708392165,0.26540777319377634,8.075435162705075,12.199778949441178,10.617162277130406
WestBam - Zu Schlapp,Germany,1988,0.01749463398348219,0.2435641382324975,6.226766668799663,11.585221978876973,10.27249970215645,0.00922469678028988,0.3625369540997522,8.945132795283627,13.079028376689983,9.974686235958288,0.013936800184814874,0.20377942342634944,7.219882896936934,12.468723569491532,10.394720023971155,0.009183857559759563,0.23362965111105555,7.8298330932996105,12.76216995388572,10.280581202753952
WestBam feat. Rhythum Asyllum - Cold Train,Germany,1989,0.018754208523204616,0.15565403270270897,3.6239958864349977,10.50094633490773,9.80929877493446,0.014511282451128642,0.21152680821665715,7.643482512258277,12.306077060620098,9.239860618094053,0.01142246527953866,0.23919250507898088,4.202801048976072,10.610963759359514,9.968465848314509,0.01241680497345706,0.18584626119317968,5.709593479625874,11.770920951525493,10.711011194494882
Whalekommittee - Save The Whales (Club Edit),Germany,1990,0.017402994309775544,0.1334095325539199,5.1991026355874475,11.595710600500405,9.789227296509958,0.013793511937684728,0.07418969761509285,9.312393262647944,14.119648692054941,10.000132209917455,0.015924453405159824,0.21699917464907317,5.750300054913503,11.214382370601683,10.321468522486919,0.004080450853097561,0.2821612494407664,6.45219336870457,11.713389495858612,10.23244973391749
What's Truth - Borders,Germany,1992,0.018905466722078913,0.2736467198653477,5.56122585511194,11.361105896031363,9.92604028531343,0.014605221644807083,0.3551500168524893,8.656176803592446,12.768533081852691,9.640890207667846,0.012080878919703355,0.25855549780292486,6.142563979825743,11.832125342242017,10.240237408885331,0.00878655251783999,0.22588871510619724,7.606449417747082,12.599070436246073,10.501680175175565
White Breaks - White Line,Germany,1993,0.018845777077481016,0.23987355477674294,4.311911542045241,10.486581578557074,10.062410337702007,0.01139843006251152,0.17364242538197122,7.821163947696727,12.247881438744121,9.318340508076087,0.009489411510668773,0.2912820627303124,3.3022735778614947,10.328011295082423,10.03683585182826,0.010962976794015566,0.26110649216265674,5.4522097621252295,11.370461788625766,11.042671802161626
Wire Walker - Body-X-Periment,Germany,1993,0.01718931844955261,0.04718183308130475,4.802492489027574,11.016897982139504,9.874376192351459,0.016492833837544928,0.3069754445686368,10.054818058357336,14.300549023463276,10.003984142800993,0.008855249645613314,0.010323665269553174,3.8929708839059254,10.482702194222444,9.947228411651132,0.00420643728331476,0.22591908044313858,8.19148648922274,12.719821116272438,11.071559393071096
Wire Walker - Into The Arena,Germany,1994,0.014155683138432426,0.02128695089155369,3.535840351893503,10.48469279177109,9.763243562608945,0.011929806075401473,0.13900690543851274,6.029159564333906,11.391378429771338,9.44877481423085,0.011430151067831625,0.009072337043732606,3.7614584225424066,10.11255685545359,9.556535713103571,0.0043140116319863395,0.11865721801222327,6.478499927163374,11.590913497630664,10.430087028751743
Wire Walker - Natty Bumppo,Germany,1994,0.02236659736210297,0.035108709945703684,3.637329442257939,11.134262994010374,10.108809196471002,0.03125163308766497,0.001285659005949754,8.074794015055499,12.78709642001636,9.74199330473487,0.02059473495548287,0.0019986970685262374,4.8160886562967296,10.944264634102838,10.031587629295721,0.02078882611796629,0.0480098407121191,5.7930783961965,11.83368226032022,10.688221169203606
Wire Walker - The Dream Don't Die,Germany,1994,0.02098504391512578,0.033069848934731985,4.697959789239546,11.441634338895822,10.229801798646365,0.01917394230259282,0.3011694168198401,11.688820414312742,15.714160064944211,10.343081992520963,0.014623336830012976,0.028627488799483316,4.4889739694362385,10.839131978256885,10.24811294596435,0.006419585543756408,0.11184829597442653,7.513260771590276,12.288405227110681,10.454737395633545
Wire Walker - The Road To Nippon,Germany,1994,0.02271008593965148,0.06644008744324781,4.156310264495642,10.756395980373188,9.797604958642811,0.02011434950949087,0.06793214466337752,8.017503366878428,13.302511801746675,10.67030059244019,0.017950920987042596,0.03405368493570481,4.625950173765595,11.128986005698334,10.138619514505477,0.009050305517544021,0.07611543216870868,5.186210276299253,11.34952274099485,10.366933502498496
X-Cite - Chiki Chika (Dry Mix),Germany,1993,0.018281867453491404,0.39982066209402406,2.717961213342222,10.785702320118732,10.023396516327558,0.02796704753420264,0.457115764901597,13.205759787736225,17.688039241297886,10.283518420068042,0.0206323764288278,0.4676103018711211,5.017737994524055,11.326909287109345,9.942462778394992,0.023732366107710016,0.34180670522279344,8.508257130641589,13.433995890824225,10.310482546898829
X-Cite - Chiki Chika (Latin Version),Germany,1993,0.015319147990065035,0.28302231566483393,5.470433327759156,11.187829034240723,9.226378308395905,0.013948012721428905,0.24252515500729277,13.152751350428579,16.985958676312784,9.222520573034194,0.010816690810911115,0.3617938340080591,6.8444090640703426,12.03691544117522,10.192415800868076,0.008966602124556081,0.29180754172483125,6.737724659599209,12.07309586730421,10.322358124492002
X-Cite - It Takes You (Club Mix),Germany,1994,0.019718560197878234,0.22898845022478856,4.117543809606017,10.976051711740267,9.761563933260017,0.018908603710646003,0.26164074778476126,11.647677206979155,15.311519399245297,9.299450613290535,0.02274474619341592,0.27278261901349704,5.541081023275697,11.245397188204036,9.975616029534928,0.012432662528523751,0.19320729270855055,5.902185950708143,11.641058347751533,9.831720851965086
X-Cite - It Takes You (Renegade Mix),Germany,1994,0.01613870085223969,0.29642566524324254,4.905950638851085,10.907922904506457,9.658410570374597,0.0123269751859971,0.28374288658022095,9.896125264981185,13.71700310075128,9.374513538962017,0.010580256082131511,0.378736357294776,5.720208798607325,11.277138252526923,9.919225994338856,0.006978435043888479,0.3092459129252439,9.823599284422041,14.570577556867978,10.558251925368348
X-Cite - Solamente Musica,Germany,1993,0.005353258797509165,0.15825905930288184,0.4811738233695919,9.217142311602785,9.190023835050114,0.023196558810880827,0.16519370465756106,5.458873364390253,11.161140925983686,9.273597795716313,0.018027904869971467,0.2111618439546171,3.685912914566694,10.86082004000811,10.413482710830403,0.023713890950589494,0.25295473254886414,7.563247433821006,14.809005106006769,12.263170409640628
X-Cite - Structures,Germany,1993,0.01219274497566927,0.20972372272525192,2.208788916332289,9.943759692348221,9.514354958779386,0.015929475395665253,0.3036853242092494,11.440788009160363,15.181571575063385,8.957687604282865,0.01537839943730433,0.343075370000607,5.243102366683783,11.188026306903934,10.094308526452025,0.01247474143746642,0.2693239492542965,7.733730104643026,12.834701559151263,10.850216667438989
X-Cite - Te Quierro (Original Clubmix),Germany,1993,0.022476905855328234,0.3963804800787718,5.3446760010100895,11.146032232195966,10.293297344198791,0.013936129842689216,0.4332003632083735,6.430253936686656,11.351726503660899,9.22878604617991,0.011935311149657376,0.3475409647497219,6.035350318109452,11.512100490576078,10.310227782749577,0.0184514328891545,0.28699191686864445,16.97296312122286,18.971484836820952,10.543526010161205
X-Cite - Te Quierro (Puta Remix),Germany,1993,0.016158168710769614,0.10523049209773962,5.415580904308492,11.385795884665855,10.167502314638941,0.010008058282466783,0.18905327247639547,9.016291138967354,12.926883716642667,9.344182740658141,0.010777536984419266,0.12856920086072926,6.004696457070277,11.933393711128883,10.8607488465106,0.009628546535438329,0.11375347238017879,10.50372388892596,14.497239098260806,10.685930633727832
X-Crash - 808 Terror,Germany,1993,0.015256883295655058,0.013199535249169019,2.7207290870208753,9.56446452919184,9.408177924859375,0.009325539324502825,0.012066004905707021,2.7968572835690066,8.86518855008479,8.614136235596455,0.01264387382704847,0.09403888964907268,4.549886028407543,10.513626913047686,9.666936413461888,0.005968894444883424,0.1539546097583109,7.126683032310881,12.570774531625707,10.152853838208754
X-Crash - Aggression (Aggression Mix),Germany,1991,0.019851125781193073,0.3040848977662447,6.328554579808188,11.823366304669324,9.385479468494788,0.017994931946905487,0.4948955159787906,8.832634087525227,12.66368034841273,8.637254245326348,0.006405847502843857,0.17984333557868445,6.444229262648156,11.453587513074613,10.26890155639485,0.006302568051492695,0.11939389923738208,7.1635555592008116,12.665313432793084,10.326714623351522
X-Crash - Alien Invasion,Germany,1993,0.015555655632518695,0.04068147387390775,3.4907738896006464,10.572356235849865,9.959999905325713,0.008443800970672845,0.04790898726888813,5.8978742516914915,10.816665133396436,9.242542504695873,0.011816736904986561,0.02665690547844675,3.6489711469143002,10.849117979773617,10.282521670890707,0.00687428849509606,0.12783697263832047,4.070775388464824,10.81380793964746,10.253563822030022
X-Crash - Finger On The Trigger,Germany,1994,0.01448847057941387,0.0459220729303561,2.3432331964995647,10.448053857450017,10.028798819128333,0.011621696470354501,0.05055003109788499,4.044509977106348,10.448786233559709,9.626438393733203,0.01583503560047454,0.026614157027750343,3.309251144170762,9.838420787061636,9.664860623035944,0.006207411518901551,0.0870096395866065,4.531168567712014,12.720976231830775,11.23570617430402
X-Crash - Go Brooklyn,Germany,1993,0.012937007296796746,0.016939937469940027,2.6793437526778487,10.209685293595275,9.818225156991248,0.006860216047600787,0.0006957488311540917,5.826797169173362,10.793400928402509,9.129185213310178,0.011106238607537218,0.0028888815805292707,3.6659947742168106,11.072488049718284,10.131533492458779,0.00801810271826439,0.04993284617920781,3.525326739542196,11.619179569728898,10.47822018600793
X-Crash - Lemon Head,Germany,1993,0.013467205159177945,0.015439224034577047,1.7631468987463301,9.635017371715414,9.48021581726143,0.014192828263391214,0.0024779474052658876,3.0760584762062853,9.619756562340296,9.098807762286603,0.014313063777713998,0.06639633760908878,3.891257531335945,10.903985029810665,9.811789505088132,0.008106687605304537,0.1404812286268648,4.782216013212316,11.36466616214952,10.242170444055821
X-Crash - Less Is More,Germany,1994,0.022037207948257587,0.04952012760493087,3.6116350499047694,10.649922576465137,9.973945987264758,0.013749431991589806,0.1546899349224823,7.838931880426904,13.105314256172269,10.124809796985526,0.021341532375877166,0.02690852792785526,4.362011945707033,10.839873020719406,10.049537363925227,0.009913550356673276,0.08550694281239156,5.405531629831638,11.35044676568449,10.236708460573281
X-Crash - Mirror Obsession,Germany,1992,0.01600129554442606,0.1847631084007758,3.0516662000065744,10.572335749686607,9.846505487741283,0.014703710880846092,0.25350366482748726,6.307757320798371,11.597973835567164,9.22935373117263,0.014653067608001114,0.16110972570180285,5.10058217973091,11.49577814925827,10.283416177913923,0.009263645478107608,0.14507946311965644,3.900439774308628,11.089947284760933,10.573760408423519
X-Crash - Mirror Obsession,Germany,1994,0.017951278940934352,0.17707983342379793,4.2157915136208235,11.00792003354108,10.268516659170965,0.008801980396166519,0.2072605687013408,5.7870659911153535,11.250933244244234,9.44815673352602,0.02004960904820001,0.2229870655550463,5.820210167302934,12.197161908810125,10.853422558134621,0.004882299845034717,0.16109161474153236,6.99898223688564,13.33151363428365,11.425598240895312
X-Crash - Purculator,Germany,1993,0.01909898387561202,0.02728502402310891,3.733243064361504,11.548009691074839,10.442173014686935,0.01968940734103109,0.0005558362493570392,6.81614702300913,12.49487706027559,9.417005650065546,0.01614497005299412,0.006000556816846795,4.625063712621328,12.41202244925251,11.1146816299038,0.013460143266146855,0.04641812757751386,5.2252498790018675,12.55140374013506,11.131187089153538
X-Crash - Sick-Trick Acid,Germany,1992,0.017754457676636113,0.02689252051459169,4.1392326485084485,11.404200851165962,10.032311530039694,0.016578000482806228,0.0007789753557622415,6.700376325840637,11.883592877799492,9.606943370197058,0.011914866787599286,0.003693840601305758,4.680396778651049,11.768930843023526,10.818828032790766,0.006305861087201016,0.07085821767513935,5.090784314444468,12.311045749404423,11.197556565280795
X-Crash - Stress (Mental Mix),Germany,1991,0.017398471610506408,0.24956445539323796,5.9569455080958615,11.941069429458892,9.92277420508574,0.016050521536117343,0.6130177330960546,11.428196556698694,14.326744492099483,9.983185485438353,0.006758115877997025,0.27921900550998696,7.641063214315365,12.686224387208947,10.524448041322263,0.005797887632022839,0.05938382007893638,5.199321061704788,10.992123069092115,10.457122833128217
X-Crash - Stress (Physical Mix),Germany,1991,0.01359023834285972,0.047461397076589355,4.029427026790857,9.03541881381709,8.620161669826432,0.011184230893443628,0.04155098949446876,4.232785387710436,9.021657686254429,8.377019749611243,0.005465596722193832,0.30822994120306574,8.169071187960506,13.39300949274746,10.913467441227558,0.005789713886549636,0.12009392566620312,5.9786306308252,11.28543381887105,10.428743304719962
X-Crash - Sub-conscious Overload,Germany,1992,0.01821926515427538,0.19839607483260666,5.049300389311248,10.969064084218445,10.11726855105624,0.013419001526637952,0.23834510762161293,9.53890099831249,13.161442750193016,9.66746045662161,0.01182070677631819,0.19022246839516668,6.005545604270668,11.466454785260979,10.421806240374377,0.012207710244892395,0.1413093196267833,8.145940471612043,12.85561166709157,10.985764045874399
X-Cusiver - Armageddon (Part 1),Germany,1994,0.012977928223470311,0.014015827090393616,2.5431652423451006,9.468204600857515,9.57292060324929,0.007185735229436282,0.004933389634592332,2.801744574470562,9.548623400583924,9.341064435686905,0.0075156375325068315,0.05148983045457296,3.2090808557239163,9.956774824928926,9.567177934261176,0.007800014654665617,0.15794559262032962,9.444189660446328,15.75540046170573,11.9305295259623
X-Cusiver - Armageddon (Part 2),Germany,1994,0.013501251252938593,0.10903969681899418,4.997325789336576,10.793629086521163,9.589575973911321,0.006412904578567754,0.09927988057148121,8.113247280916104,12.560309846290128,8.975183517597916,0.009195301765898828,0.1277864342422056,5.232920763341818,10.97838865809966,9.708507580796791,0.008293130476841715,0.10370124772400428,5.325309883052769,11.405168898505364,9.924490735120385
X-Cusiver - Free Day 13th,Germany,1994,0.0104635173206582,0.03658637286773289,2.037352295939696,9.754315159152393,9.4748940854005,0.009856871686870569,0.06882493597755521,6.983015417167487,11.886750809469397,9.29101869828434,0.007377899880132733,0.02394360107378512,2.8297766374368853,9.896137772351286,9.64341053984119,0.005980694945226452,0.05708219826199021,2.5066530958950772,11.392809433141721,10.889074413356516
"X-Cusiver - Tok, Tok, Tok",Germany,1994,0.015877232193633864,0.154243352658658,6.846927522317754,11.81980024460246,9.647394896946873,0.011271163831904702,0.2180664254547009,10.548589427950725,14.246005792676016,9.331579970638591,0.008107132973300273,0.11650308300095463,7.696766949926498,12.797966302865603,9.930672860098474,0.004128876533087447,0.10952880813311384,6.733865626470373,12.061364008488882,10.414629921660287
X-Dream - Children Of The Last Generation,Germany,1993,0.02183724204966856,0.33986060761418524,3.9160900026843093,11.03667871136144,10.014071219259929,0.027328477805305798,0.44991192667426777,10.888476691485884,15.07055514744074,9.966947180875312,0.015179719530299283,0.2578409583596805,4.311862015660572,10.94144273172937,10.296978623388172,0.012884571492665935,0.26871001797943606,8.285642979916096,14.039490624619805,10.912821410941808
X-Dream - Children Of The Last Generation (Triplet Mix),Germany,1993,0.012359969783305268,0.37163995751591095,4.760576902486063,10.942439148685471,9.835033982529712,0.009268291474808454,0.6019126921228242,13.278383064047071,16.05027687423642,9.423362030157794,0.006360913386071782,0.2980339712573328,3.931936236190062,10.36808416000335,9.832311188957352,0.005223556908289492,0.3076954882918078,5.886585624089362,11.160872146071874,9.797847181331258
X-Dream - DJ's Hardattack,Germany,1993,0.013362367445138565,0.20964107147363437,5.050104714354937,10.623535570726336,9.441552569402791,0.010072931908360016,0.29323106976014435,6.4894602429121875,11.152868730461627,9.045402680643694,0.00996149538327107,0.20438490756513092,7.666165742853581,12.619450702790653,10.019338170925813,0.005382564553936893,0.19620518158671849,8.737640733555414,14.406344194893617,10.663969561209498
X-Dream - Eleven (Monodrive),Germany,1994,0.014737013444320662,0.23971574984529334,2.4319235764612315,9.838136075951805,9.608374973020933,0.014202665222220068,0.3197067334952918,4.346553471907191,10.453858721849006,9.371636882429074,0.013009629377303442,0.17671924286330135,4.082322875081733,10.53332061721288,10.04937868328288,0.0142272101082931,0.12275579117488296,8.15162685296092,14.284534321134212,11.039262741185235
X-Dream - Eleven (Scape),Germany,1994,0.014779112484902754,0.21565658844980548,3.025701086095349,9.722421979208113,9.475246518331783,0.011137616010556513,0.2888592358640832,4.059947970101694,10.06333752759271,9.10550764347625,0.013931255539972062,0.16431511940226934,4.526019622401899,10.728323376665353,9.968707968501128,0.007968738785730966,0.10848847900890765,6.601743243098485,13.176578604018344,10.531517055427098
X-Dream - Live Fast - Die Young (Dedicated To B.H.),Germany,1993,0.01712762543927173,0.3405141914801726,5.773032590649663,11.084540732358354,9.816622194275206,0.012272698440726213,0.44049823758263484,7.987950908420366,12.082537143217332,9.827160568703915,0.010844483810615384,0.35332345636688456,6.274625181565368,11.500085047917219,10.097235998646566,0.006094861684380145,0.3583227491700153,7.224360344278897,12.104739788031146,10.392135061423415
X-Dream - Shit 4 Brain,Germany,1993,0.012504139786775323,0.24730931379105028,5.073829018355034,10.58732201389412,9.700996179375075,0.00586139086813642,0.3944485403651277,6.865601731649132,11.220264107666472,8.964404337755106,0.0090121426105308,0.26460567552076275,5.547224777171286,11.44622405816648,10.010224098486889,0.008645848898414875,0.28102587909043586,6.865159230187832,11.695793056111905,10.798871683744439
X-Dream - This (Acid Phase),Germany,1994,0.015583149859554706,0.19797813527114863,3.071747322623407,9.546984595940481,9.197780188144758,0.0129896547726802,0.2445488135434748,4.531570100426878,10.563788980693412,9.72015815933575,0.014604031997900117,0.17814789281619875,5.502528808093595,11.457297577293858,10.423137408512497,0.010506849183004516,0.17021687786257916,8.29817692712307,13.503927847517257,11.214784158438311
X-Dream - This (Cycle),Germany,1994,0.020398178672309947,0.19541146747840496,5.6554789056392085,11.427389478548069,9.683862936257835,0.016197042229777976,0.24163070806150727,6.868343658128093,12.058196719419017,9.72566358683845,0.01606742206843578,0.16879956029865548,7.534762360348076,12.31236609110094,10.142567710602693,0.010815256265425368,0.11627172546159667,8.458226553666147,13.777937587248951,10.956926386022463
X-Dream - Trancesylvania X-Press,Germany,1993,0.022136944950964146,0.2765802945527049,5.1755930258989995,11.193648169267911,9.749070621974294,0.018508667845631804,0.38721594665945547,13.964759789929442,17.925381041562744,10.072768022271259,0.013301584193314066,0.26560865004804624,4.145340575150179,10.572371250597847,9.992014316224445,0.006696958793231382,0.35566102716662956,6.056369738694927,11.477794247380455,10.14548900926455
X-Dream - Trancesylvania X-Press (Mute Edit),Germany,1993,0.0209877414505934,0.18760870533966434,10.304473764590353,13.606739014032277,10.063750916722547,0.012613617836754541,0.4356720066678425,12.554115256814141,15.540534074386612,9.93417578027896,0.01359718663765241,0.16071289178393441,10.789215571687336,14.03919844871726,10.17690080655198,0.006130998030491847,0.21532938402818955,12.545365457765902,15.531870171587297,10.360238515647037
X-Dream - Trancesylvania X-Press (V-Edit),Germany,1993,0.016651321390474975,0.18199447775258276,18.113250637385722,19.983481931956415,10.11418936898383,0.00947060080965655,0.2575501422818157,17.732475091774287,20.298865493704387,10.392656756089787,0.011372152022964615,0.24330287908903173,17.938899925100728,20.01480290312728,10.42856663439664,0.00406424116408901,0.24552460252724082,16.989447330756008,18.943150308743427,9.892403090750133
X-Dream - Who Can Make A Funky Beat,Germany,1993,0.015473898827648923,0.21776081454846102,5.61597402780939,11.076511391129138,9.895148548288477,0.007063857571038815,0.3581617513619918,7.132481109752982,11.617274505090627,9.563293328451332,0.013145236499253749,0.18063708113279597,6.860396248758509,11.853201267600985,10.09552441149005,0.005470020626284369,0.3169323574791061,10.99180006554877,15.131487827055652,10.670247336225477
X-Dream feat. Planet B.E.N. - The 5th Dimension (Cosmix),Germany,1993,0.011571703018343557,0.07255565500109004,3.863571991532752,9.710142504516096,9.357514143851843,0.007712202862292631,0.03162858902280034,3.9371794820364467,9.45847989437569,8.796138802919991,0.00925209725938702,0.18240255042451123,5.637508074111326,11.081287463939884,10.181523070354766,0.0029873852746066724,0.30576426502094994,11.568371701689276,14.863682085978462,11.291733186050413
X-Pander - Touch My Love (Infinity-Mix),Germany,1993,0.018979443634619866,0.06514768744198654,2.758862149362677,10.296922402729356,9.610631107370533,0.025266740069066592,0.031221953806293085,6.295849033627895,11.208740759883103,9.397706084282552,0.0198598449723016,0.06590208011033813,3.6615900431321236,10.43298650454451,9.867475681645656,0.011766862914198014,0.1209258410575509,6.738239030923024,12.542730359456245,10.41658480216062
X-Pander - Touch My Love (Radio Edit),Germany,1993,0.014262351575595038,0.08505316389520626,3.546351342562079,10.391862070213467,9.732800698512877,0.011903305708025296,0.036708262991586395,6.801262174853243,11.706013906262895,9.439974004743064,0.010206222377392219,0.08775406456086582,3.958335948050256,10.585637508488253,9.905842330651735,0.005836337049965337,0.16324139913046562,4.950779778646589,11.189712158991055,10.26603475523787
X-Pander - Touch My Love (Sventy-Mix),Germany,1993,0.015182318490744971,0.08756782785706048,3.946294880316118,10.641420092375629,9.54910667153777,0.01216523076496487,0.1523020189271471,6.851099510891916,12.307929544140407,9.484885196961521,0.011508860272203205,0.12702787891930614,6.208771450132715,11.692654096567956,9.703133309062835,0.006224867930559208,0.1297776330517514,5.716720986440034,12.323867048066203,10.342035609563773
X-Pander - Touch My Love (X-Pander-Mix),Germany,1993,0.015351994736746845,0.09935627003940951,4.043603836333452,10.643897667392563,9.799468406773883,0.0083042528470736,0.30968559979975574,5.749263476295803,10.77987863403131,8.844759661025302,0.01329019652190067,0.11924020942125363,6.088907948905257,11.748895921047943,9.862065198279986,0.006224816059709895,0.13319559989992957,5.452673287740871,11.754558812699422,10.038480905526637
XME - Automatic Lover,Germany,1993,0.017307470937452493,0.12292636632549318,5.332484933864807,11.60472624978083,9.87145070425243,0.014015880839460398,0.13361545798142535,9.465510135397079,13.813038745410124,9.6858351379556,0.012287844827590565,0.14770179408079231,5.486697558302029,11.2060690392764,10.187577092168663,0.003986058346469306,0.18693289556651266,4.935822698022224,11.119977617190393,10.189110979903733
XME - Automatic X (X-Dream Remix),Germany,1993,0.014994909496179565,0.39484118720913086,6.0262417885931905,11.691787364028507,10.158799698361817,0.011359196287913816,0.5001648622231184,11.938187445671078,15.766620981929247,9.81407049694569,0.00931513102107977,0.4037114431256667,5.5580021541559,11.258351203014922,10.403235097968158,0.007968029710709217,0.29254624185484174,11.100299244771524,15.06148145660014,12.77459072384911
Xorbitant - Internal Colors,Germany,1994,0.015804160481120964,0.14394251531597033,4.4822096822196995,10.450310398981307,9.394920326375729,0.011908572981464357,0.3761492969009415,8.556887124040282,12.589885518210151,9.08126354554405,0.010124905677576427,0.15191440238746662,3.8019203732227442,10.099850893489148,9.788960613284884,0.005921726038668839,0.11640332387675512,9.34558753754498,13.048771028548575,10.08513570955356
Xorbitant - Internal Colors (Mixtup),Germany,1994,0.01817390265390599,0.11065201655877424,5.9724442013849295,12.08865188899479,9.64405422849818,0.016010329448438353,0.223576063110816,9.570332408645587,13.666569334308969,9.166807960960432,0.008971391144581207,0.08805863068475725,4.939387607707398,10.826725089711235,10.07988014817914,0.00421851912799113,0.08368463992296263,7.615300216120283,11.935796812160827,10.51325999410355
Xorbitant - Top For Nice (Original),Germany,1994,0.0090088915571581,0.21581038457789276,3.8639858184187066,10.223247171820788,9.904607784459108,0.004956211862274376,0.2395684265543189,5.42984315860204,10.825401812459507,9.205884911123466,0.005848999061739102,0.20855405459620968,4.191082083198498,10.759180452818391,10.046916389505357,0.004743530708526955,0.07907557031297027,5.440923858005813,11.671166293049092,10.401345373275438
Xylonite - Mind Expansion,Germany,1993,0.023100747959140567,0.092267193606375,4.617519459373059,11.354182390736014,9.954504721065192,0.024336163157638036,0.16916398557034684,8.248785320859415,13.507099012029528,9.87659639430878,0.0150634532835758,0.15075249633549145,5.6347217053380865,11.396163405441333,10.371511349520235,0.009490344494164134,0.18591021823709117,8.732963255100982,13.67366768019191,10.816843716300767
Y-Decibel - J.B. On Dope (Ralk Mix),Germany,1991,0.016610341838371814,0.38849595800037323,4.455624138138139,11.16721414244513,9.942201674989551,0.016971407147753602,0.505264317186162,9.794254633398955,13.265823939173007,9.517497835903454,0.0081387690820063,0.38820684619541845,4.259101924459908,10.782473720641754,9.942088982452072,0.005174332044415268,0.32495408403640463,5.210277598135983,11.126391892619926,10.240742610409047
Y-Decibel - Strobophonic (Innerspace),Germany,1991,0.019238915983935723,0.29504022256356144,5.893301007099758,12.107360364949399,9.904672422696066,0.019012512009644437,0.3053182150086091,10.271479433822378,14.23481461555505,9.229064029926457,0.009183550065066194,0.3139266139888423,6.439556732869758,12.216114059971048,10.485972347928374,0.0063719681632748585,0.3453977097728878,6.072797864785403,12.417513656451241,10.897780256865524
Y-Decibel - Strobophonic (Outerspace),Germany,1991,0.019108211292928754,0.25502881640004704,5.51287519009296,11.842631148509962,9.813559654782626,0.019230390881869928,0.32829433008088627,8.375374114695902,13.068717397307493,9.59136299081039,0.00910851591936087,0.2694851898857941,5.870968829496953,11.654468426971107,10.20738669069042,0.00538724392033048,0.2451480457946591,5.631898808308569,12.046315917467581,10.564844780715264
