Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh,bpm
Diana - You're Gonna Love It (Town House Mix),USA,1991,0.05,0.8765364123446985,-5.671968203131569,-21.1235997360278,14.55102573434288,0.01,0.9881101071384842,-22.507362317128496,-37.64918013817337,10.17038245683743,0.0325,0.842108929942557,-10.224171277008702,-25.29512215449469,14.13309377714184,0.025,0.8023549565155337,-12.483607614954424,-29.716367142642348,16.492550310536068,114.84375
Diana - You're Gonna Love It (Underground Mix),USA,1991,0.0325,0.9907521156749424,-9.263971898386373,-23.61389413418903,12.965369158604945,0.0225,0.9983305618243307,-12.756092898402425,-25.442682037280587,9.774623577580968,0.01,0.9360267074419399,-20.244943058972883,-35.218862052318585,14.522804396938275,0.01,0.9748287157101216,-22.61692735647019,-41.62983915137869,18.58770595272025,120.18531976744184
Diana Ross - Chain Reaction (Reaction Dub),USA,1993,0.015,0.8312381581391515,-17.004325651705926,-32.107491774609,12.407971435619128,0.005,0.867361948611484,-26.070333670082523,-38.13761752115303,9.278704295384147,0.01,0.7683730423826576,-22.74527738127895,-37.7535483116601,13.970542489010114,0.005,0.7410630402539933,-29.68405325299055,-47.19011664164627,17.02607623059713,123.046875
Diana Ross - Chain Reaction (Smoove Reaction Instrumental),USA,1993,0.015,0.8716837474083672,-17.466181610240255,-32.31457925801256,12.881276133949214,0.0075,0.9714769619954164,-25.18140331563924,-37.53233570708692,9.72098856867104,0.01,0.8188508431844861,-22.48798158075896,-36.76882227756808,13.4591277373533,0.005,0.7944052378465556,-28.64320840960593,-44.83206293852196,15.327851269421544,123.046875
Digital Interface - Baby Baby (The Krazee Mix),USA,1992,0.0325,0.9720939304479737,-9.700647839861855,-20.21278774237532,10.284948057197413,0.0225,0.980424019839605,-13.194914446039117,-20.724707645747,7.316677196175394,0.015,0.9724493042513622,-17.603519635372777,-32.84070095584143,13.775767825918528,0.01,0.9313960134896833,-23.198418644243127,-43.38448572824097,18.312576978552862,123.046875
Disasta Blasta - 2 Hard,USA,1994,0.0725,0.9942528216958972,-2.39024579759352,-15.51755181019252,11.75660755067752,0.045,0.9969746107793016,-6.724641259440464,-16.038585221820895,7.765358703519471,0.035,0.996999395504066,-9.451636796613723,-23.642657583405416,13.295573905258523,0.025,0.9920578633013124,-12.234395400417228,-29.90821764579472,16.513069720099004,159.01442307692307
Disasta Blasta - Got'em,USA,1994,0.05,0.99137764367999,-5.764123069133107,-18.58400592187352,12.43083606292895,0.025,0.99999953021195,-11.989716866704596,-19.5918997009234,7.340738056285273,0.025,0.9980282369096536,-12.658473668475631,-26.053178012110717,12.826035041273858,0.0225,0.883686631120304,-13.84772023031399,-32.18926072402128,18.0186336372156,166.70866935483872
Disco Revisited - Take It Higher (Lower Instrumental),USA,1993,0.0475,0.961463942959907,-6.437046778143381,-20.181604357284275,12.573267829326701,0.0175,0.9871859450615259,-14.911970387107026,-27.24433321597649,9.652885526727367,0.03,0.9502632281851866,-10.385403190806787,-24.978175642322967,13.719053915204405,0.015,0.8551926602266335,-16.70470348519889,-33.76310095055274,16.26526900148047,123.046875
Disco Revisited - Take It Higher (T.P.'s Lower Mix),USA,1993,0.0425,0.9352172766140373,-7.373371783046052,-21.280904826898198,12.126361132898044,0.0225,0.9681131274975494,-13.085971017546143,-24.77350536318292,8.505896619590821,0.02,0.9551048330332403,-14.158443115796626,-30.310694547211067,14.432334500293235,0.01,0.9140422097050895,-20.210321384101857,-38.880394920906106,17.640959255153376,123.046875
Disco Revisited - Take It Higher (The Grand Club Mix),USA,1993,0.0275,0.9432903484783282,-11.780699211812724,-27.08206278055457,14.065183149788908,0.0075,0.9792545721369514,-24.3301149842665,-38.59531505892086,10.281520940180393,0.02,0.9423368053463196,-14.977065033774103,-31.326163874452057,14.527850087183833,0.01,0.8361150223331232,-21.071364485087642,-39.48972320123255,16.769340206212746,123.046875
Disco Revisited - Take It Higher (The Grand Instrumental),USA,1993,0.05,0.905916884781202,-5.782859142609073,-21.990039411805306,14.406695510418356,0.0125,0.9848647585102422,-18.323724455782436,-31.13231424657069,9.07744377182103,0.02,0.9549536339746036,-14.676285998263662,-31.907761613555955,14.619946261246575,0.0225,0.7839219589901164,-13.090263097351642,-32.88201156575874,18.64930693756772,123.046875
Disco Revisited - Whatcha Like,USA,1993,0.0375,0.9856717718912528,-8.23224037868216,-21.245690848677214,12.512213690739117,0.02,0.9972611090759328,-14.441698568995102,-25.424447032312045,9.378219805112431,0.0175,0.9800484710718008,-15.326331114691008,-29.43811985927798,13.385275607160416,0.0175,0.9704462780790876,-16.125168517702598,-33.886752586387566,16.466283036429136,126.04801829268293
Disco-D - 121 bpm,USA,1986,0.0225,0.9977595851092148,-12.535301838513169,-25.93303873695961,12.51015376939468,0.0175,0.9996694011699419,-16.0423407046011,-26.943448405024682,10.563949185952191,0.0125,0.9944485937910693,-19.081500173959427,-37.04019355621426,16.05123723505562,0.005,0.4895766506623456,-39.47152541084525,-59.499362076825044,22.352182139852108,120.18531976744184
Disco-D - 122 bpm,USA,1986,0.0375,0.9810819157387488,-8.256209025368356,-22.92839426301129,13.53674447886451,0.02,0.9881785684338992,-14.90663321762084,-25.9093235533669,9.730975418573772,0.0275,0.970895529430253,-11.429319757482904,-30.55953954640893,16.606537484320654,0.005,0.8435318649938761,-29.402942524319545,-53.93500564247307,21.953362131607783,122.0
Disco-D - 123 bpm,USA,1986,0.03,0.9901832943554806,-10.33074061201864,-26.232029424269665,13.758827553996454,0.0175,0.9956989686784506,-15.45396227556381,-29.1531219022094,10.407364728781827,0.0175,0.9891304052958816,-15.98624402585518,-35.76025060292289,17.42035009193626,0.005,0.8311156622231916,-31.43760634583548,-59.81859750348018,24.0742046755732,123.046875
Disco-D - Beat It,USA,1986,0.0325,0.9860631779785956,-9.396671497279764,-23.161602117615537,12.500322199377043,0.015,0.9949394470104488,-16.910548295661073,-28.30704532759566,10.073602984257946,0.025,0.9950499249966624,-12.693736408348087,-25.99927240470153,12.125714885660296,0.005,0.702098010424283,-28.88609042655741,-50.64754893996936,20.80437993589215,126.04801829268293
Disco-D - High Noon,USA,1986,0.08,0.9874811579382036,-1.1994087416156052,-13.925972983896798,11.819768424320825,0.035,0.9777882859308203,-8.575682363715963,-18.34475358061443,9.027569869253389,0.0625,0.9951586612828411,-3.9565686518952967,-16.79748982967206,12.186467268039847,0.005,0.7579642508381501,-28.76396535758471,-57.23448647179288,24.756707102702794,129.19921875
Disintegrator - Flash Back Attack,USA,1992,0.075,0.936900239498699,-1.4996333027513755,-17.289256811525455,14.289972090373722,0.02,0.9910455540749106,-15.042541576810322,-25.141288541847327,9.168421763378134,0.035,0.9763050042295108,-8.874186944714488,-24.292752169273232,13.785405984883068,0.045,0.664710269029574,-6.648000156839266,-31.868687129533217,22.20110759193581,147.65625
Disintegrator - Human,USA,1992,0.0625,0.9741913543755212,-3.590597727799042,-19.514818865079903,13.64590595475633,0.025,0.9925206386144956,-12.461666163252945,-22.94763491896528,9.566047347329466,0.0225,0.9851820224115074,-13.287893579833357,-29.221945661927844,14.748164907119945,0.04,0.9758582955742634,-7.887493474812434,-28.00306169541309,18.43085850812287,132.51201923076923
Disintegrator - Nrgo,USA,1992,0.0425,0.9868168578502411,-7.032145605533849,-22.417409106208922,13.518014163946264,0.02,0.9952536457739468,-14.211251556521368,-27.778272362149572,9.843607603739102,0.02,0.9872149995478252,-14.598166469943909,-28.830335263884457,14.262484877895284,0.02,0.9594190263428739,-14.148472517714744,-31.77333167831859,16.724193591801036,130.0
Disintegrator - Schizophrenic,USA,1992,0.065,0.9840152990675096,-3.290090072444776,-16.924521220578242,12.553958566844775,0.035,0.9978507129041736,-8.771420952637643,-18.64192882557616,8.609082768681404,0.03,0.958568354836562,-10.73909150179836,-25.77922098047545,14.17653610635851,0.025,0.9667980821866984,-12.436991284767425,-30.54444558232856,17.235561008109144,132.51201923076923
Disintegrators - 9D9,USA,1992,0.06,0.8520432251041604,-4.360139505523403,-18.722350049373787,12.912971701062679,0.03,0.9656324546637792,-10.64747064428434,-22.07525109749055,8.587068863583458,0.0325,0.7968873490419509,-9.658655220026525,-24.051163522620207,13.458612631539205,0.02,0.5882239857436832,-14.349460811102766,-32.263038346187656,16.755223819959845,145.57658450704224
Disintegrators - Dark Black Ominous Clouds,USA,1992,0.0525,0.8141174668781423,-5.191735140599044,-19.385551332855503,11.774474703771748,0.0275,0.8493969951331328,-11.02820941180213,-23.103545124768864,8.14785043836077,0.0275,0.7041955385388876,-11.3661607045739,-25.578388553105786,13.028709721535979,0.0125,0.8362924391943379,-19.533359112118976,-38.75412691598653,17.23129282564669,143.5546875
Disintegrators - In The Sun,USA,1992,0.0625,0.9343734664886764,-3.8650264281565216,-17.573224918506863,12.305738546308032,0.025,0.9978232885615724,-12.542568491255878,-22.58004961684839,8.750732223234921,0.035,0.8414437117682863,-9.198627319955044,-23.010120143304857,13.030437780490985,0.02,0.9408171952310816,-14.021227573454302,-33.11403613321918,18.404982945265463,151.99908088235293
Disintegrators - Lock On Target,USA,1992,0.065,0.9839886713153688,-3.717380384356389,-15.118663509950595,10.490318974940468,0.045,0.9898844298645092,-7.038691010777618,-19.44005147407384,9.2464576703811,0.04,0.970925233496356,-8.102001198087546,-21.715286449477446,12.474956194547278,0.01,0.90959225622849,-21.234853931794795,-40.39096818615833,18.510340712423208,151.99908088235293
Dj Attack - Disco Nites (Mix 1),USA,1994,0.0225,0.9769527048361412,-13.405912247595042,-26.66508584694339,12.446130636890556,0.01,0.9949161796556572,-20.918300061884917,-30.086465063449648,8.131978217917286,0.01,0.9760496547820652,-20.86365475957934,-36.721073816236334,15.16354286366964,0.01,0.916942148115619,-21.59986190848681,-40.68689068268306,17.376418057443626,126.04801829268293
Dj Attack - Disco Nites (Mix 2),USA,1994,0.03,0.9683124669827377,-10.530422894369789,-24.21461579808312,12.400447606226606,0.015,0.98648804285957,-17.664005852572608,-28.73826289701885,8.121983827622955,0.015,0.9555997678866672,-16.40629742410955,-32.15984407106442,14.55952051495427,0.01,0.8559688624470008,-22.079244796908306,-39.48688453281056,16.509509409636127,126.04801829268293
Dj Attack - Disco Nites (Mix 3),USA,1994,0.03,0.9780836712116604,-10.297714375886846,-24.384472953971144,12.29227571448894,0.015,0.9902692501546232,-16.933484825558068,-28.621957037286805,8.264913623429173,0.0175,0.971448842227255,-16.158984498834332,-32.17346084854854,14.615072919318354,0.01,0.883433016854219,-22.580503870046105,-40.928245660493545,16.85700502781279,126.04801829268293
Dj Attack - Flavour,USA,1994,0.0375,0.9125937183966144,-8.232544921870751,-21.569469847337505,12.269911190756352,0.02,0.9730614105111188,-13.691269929178311,-24.45687624318898,8.982437180904796,0.0175,0.9690929426167836,-16.281933322467133,-30.91847096904345,13.982003658086333,0.0125,0.5453576707109,-19.3587920725752,-40.42962412105935,20.472777160100637,129.19921875
Dj Attack - Get Wicked,USA,1994,0.0275,0.9881508626649314,-11.062085615198303,-25.347080423675546,13.86197551034884,0.015,0.9980951904598203,-17.796264256501757,-27.170272086094624,8.883126715217577,0.015,0.9868385450181777,-16.38599077237212,-33.075610603857214,15.711177140317343,0.01,0.9433106685639201,-20.090489473741723,-40.69776935701596,19.880416280214263,135.99917763157896
Dj Attack - Move Your Body,USA,1994,0.0275,0.9709178117446626,-11.276364127317672,-23.839496187761927,12.151215808737435,0.015,0.9951230223862527,-17.00760693937827,-29.195552736661405,9.884318099270455,0.015,0.9892510367577931,-18.27391153547807,-28.76008762097186,11.798450602359779,0.01,0.26901703008439215,-24.00363756082313,-49.68133424443317,21.497144661540027,135.99917763157896
Dj Attack - Tribal House,USA,1994,0.0325,0.989765461913081,-9.190734220871382,-24.472744949851972,14.726608530154216,0.02,0.9982508300251602,-14.331665734397834,-27.419600141121634,10.18296711097588,0.0175,0.9924676448840716,-15.666798683889391,-32.248449238487694,15.579414352354668,0.015,0.9579623596558144,-16.824449122485312,-37.35316169725933,19.5592662066335,135.99917763157896
DJ Dancer - Acid Overdose,USA,1993,0.0325,0.9858435269578534,-9.687286262728543,-23.92024268776143,12.121183274353443,0.0225,0.9975900402098564,-13.672709608235849,-26.4217459388504,9.8403965942594,0.0175,0.9681857421188697,-16.228757841724278,-31.70104983670608,13.55914446773564,0.005,0.9381961820611276,-28.24099187969912,-49.48742284050182,19.827438544458964,132.51201923076923
DJ Dancer - Chaos,USA,1993,0.04,0.989490333925569,-7.559142240346701,-19.786660237145703,9.642179040810994,0.03,0.9964062722728149,-11.033169922673821,-20.66588210531876,6.554584865139299,0.0125,0.992062435977088,-19.136065794121134,-33.57433539112253,14.73128362343735,0.005,0.7595525729874094,-29.956989477320306,-60.13240243410238,27.33169378512848,141.58818493150685
DJ Dancer - Piano Jazz Love Stories,USA,1993,0.0175,0.9736435893461646,-15.321489880561302,-31.138585405972925,13.448536512916714,0.005,0.8974083316667578,-31.6469022688974,-41.97371507546857,9.669055320299169,0.015,0.9901347680672452,-17.55666038990964,-33.82653502023259,13.250084229103594,0.005,0.959244291504908,-30.17621753792364,-49.05062513281394,18.286485013591474,109.9567819148936
DJ EFX - Acid Carnival Mix,USA,1994,0.035,0.9178682396883318,-9.204491156826013,-23.862545227795636,13.044901200112037,0.0125,0.9919135584914206,-18.798902078695928,-29.450670546647462,8.520872307395031,0.02,0.8976192835374197,-14.782586506638413,-32.16208945638928,15.476435948996459,0.015,0.7398813169993357,-17.941376681094837,-36.82177281704956,17.511116337639464,129.19921875
DJ EFX - Bajame Mis Pantalones! Pull Down My Pants! (Pull 'Em Up Down Mix),USA,1994,0.035,0.9129853234645509,-9.200285251377075,-23.710876468826072,13.789080550154186,0.01,0.9830341255533901,-20.20496001201186,-31.591937180262427,9.530200422484507,0.0225,0.9088187506290366,-13.171483029087568,-28.652005226957765,14.337200760943224,0.015,0.7626174131284086,-17.284248550226277,-34.88432923350979,16.665357800134814,127.60416666666669
DJ EFX - Bass Alarm,USA,1993,0.035,0.9769779468649192,-8.982215169187175,-20.66555998470529,11.04106069014344,0.0225,0.9947949702846256,-13.522405872890022,-21.62881390014441,6.168052404448591,0.0125,0.8955935063101885,-18.7909343208906,-35.317545065835404,14.939100846324926,0.01,0.8172204664385219,-20.73739132448969,-40.66219091332621,19.23858923725488,135.99917763157896
DJ EFX - Bonus A La EFX,USA,1994,0.0425,0.9110184719915431,-7.329530358998345,-20.66767837855144,12.211823686643346,0.015,0.9763872966772307,-17.58751387090915,-29.22487994759255,10.027903445121698,0.03,0.9129473671590485,-10.714078628793468,-24.05874924045006,12.59366832624299,0.0125,0.6440918086770405,-19.47681583391859,-37.51523752472161,16.194316879172824,126.04801829268293
